benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0018,Where has Melanie camped?,"beach, mountains, forest",the forest,False,False,where,where,False,supported_but_wrong,0.3333333333333333,0.1927731613293742,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0019,What do Melanie's kids like?,"dinosaurs, nature",getting their hands dirty and making something with clay,False,False,generic,generic,False,supported_but_wrong,1.0,0.1829416704049833,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0020,When did Melanie go to the museum?,5 July 2023,Yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.2157060973970133,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0021,When did Caroline have a picnic?,The week before 6 July 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.2066449658697159,0.368421
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0022,Would Caroline likely have Dr. Seuss books on her bookshelf?,"Yes, since she collects classic children's books",unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.20402029912194616,0.557312
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0023,What books has Melanie read?,"""Nothing is Impossible"", ""Charlotte's Web""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.35936407348238203,0.22833199999999998
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0024,What does Melanie do to destress?,"Running, pottery",pottery,False,False,activity_list,activity_list,False,confident_selection_error,0.5,0.50070216499714,0.8251120000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0025,When did Caroline go to the LGBTQ conference?,10 July 2023,two days ago,False,False,when,when,False,supported_but_wrong,1.0,0.1841848877910219,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0026,"When did Melanie read the book ""nothing is impossible""?",2022,unknown,False,False,when,when,False,confident_selection_error,1.0,0.22077910984207105,0.255034
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0027,Would Caroline pursue writing as a career option?,"LIkely no; though she likes reading, she wants to be a counselor",unknown,False,False,judgment,judgment,False,supported_but_wrong,1.0,0.17751753012498556,0.09688699999999995
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0028,When did Caroline go to the adoption meeting?,The friday before 15 July 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.2035275433843845,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0029,When did Melanie go to the pottery workshop?,The Friday before 15 July 2023,Last Fri,False,False,when,when,False,supported_but_wrong,1.0,0.18776589592257276,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0030,Would Melanie be considered a member of the LGBTQ community?,"Likely no, she does not refer to herself as part of it",no,True,False,judgment,judgment,False,correct,,0.1791780196685125,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0031,When did Melanie go camping in June?,The week before 27 June 2023,two weekends ago,False,False,when,when,False,supported_but_wrong,1.0,0.1785871043484871,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0032,What LGBTQ+ events has Caroline participated in?,"Pride parade, school speech, support group",school event,False,False,event_name,event_name,False,confident_selection_error,0.75,0.21627856737464027,0.5603290000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0033,When did Caroline go to a pride parade during the summer?,The week before 3 July 2023,last week,False,False,when,when,False,supported_but_wrong,1.0,0.1834337981737435,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0034,What events has Caroline participated in to help children?,"Mentoring program, school speech",mentoring LGBTQ youth,False,False,event_name,event_name,False,supported_but_wrong,0.5,0.18235401800583698,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0035,When did Melanie go camping in July?,two weekends before 17 July 2023,two weekends ago,False,False,when,when,False,supported_but_wrong,1.0,0.17944937604348946,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0036,When did Caroline join a mentorship program?,The weekend before 17 July 2023,last weekend,False,False,when,when,False,supported_but_wrong,1.0,0.2081204080164258,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0037,What did Melanie paint recently?,sunset,a cup with a dog face on it,False,False,generic,generic,False,supported_but_wrong,0.7142857142857143,0.16510403207503424,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0038,What activities has Melanie done with her family?,"Pottery, painting, camping, museum, swimming, hiking",camping,False,False,activity_list,activity_list,False,confident_selection_error,0.6,0.6687573151410884,1.621842
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0039,In what ways is Caroline participating in the LGBTQ community?,"Joining activist group, going to pride parades, participating in an art show, mentoring program",LGBTQ youth center,False,False,generic,generic,False,confident_selection_error,1.0,0.22156881270234077,0.6121700000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0040,How many times has Melanie gone to the beach in 2023?,2,never,False,False,quantity,quantity,False,supported_but_wrong,0.5,0.22661969509536237,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0041,When did Caroline join a new activist group?,The Tuesday before 20 July 2023,last Tues,False,False,when,when,False,supported_but_wrong,1.0,0.21183012966450457,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0042,Would Melanie be more interested in going to a national park or a theme park?,National park; she likes the outdoors,a theme park,False,False,preference_choice:comparative,preference_choice,True,comparative_reasoning,1.0,0.1835057277953114,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0043,What kind of art does Caroline make?,abstract art,none,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.17120101844093175,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0044,When is Melanie's daughter's birthday?,13 August,last night,False,False,when,when,False,supported_but_wrong,1.0,0.1959891793355908,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0045,When did Caroline attend a pride parade in August?,The Friday before 14 August 2023,last week,False,False,when,when,False,supported_but_wrong,1.0,0.17812211612079296,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0046,Would Melanie be considered an ally to the transgender community?,"Yes, she is supportive",a LGBTQ support group yesterday,False,False,judgment,judgment,False,retrieval_miss,,0.2332378874197649,0.4513419999999999
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0047,Who supports Caroline when she has a negative experience?,"Her mentors, family, and friends",people around me,False,False,person_name,person_name,False,supported_but_wrong,1.0,0.21388042173789784,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0048,What types of pottery have Melanie and her kids made?,"bowls, cup",cup,False,False,item_name,item_name,False,confident_selection_error,1.0,0.5564415350996534,0.6163069999999999
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0049,When did Caroline and Melanie go to a pride fesetival together?,2022,unknown,False,False,when,when,False,retrieval_miss,0.0,0.16446820655883607,0.15083800000000003
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0050,What would Caroline's political leaning likely be?,Liberal,left-leaning,False,False,generic,generic,False,supported_but_wrong,1.0,0.20399248347922752,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0051,What has Melanie painted?,"Horse, sunset, sunrise","heart, is awesome, nd pottery",False,False,generic,generic,False,confident_selection_error,1.0,0.23596194346143962,0.49862000000000006
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0052,What are Melanie's pets' names?,"Oliver, Luna, Bailey",Oscar,False,False,pet_name,pet_name,False,supported_but_wrong,0.5,0.20506187857199387,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0053,When did Caroline apply to adoption agencies?,The week of 23 August 2023,this week,False,False,when,when,False,supported_but_wrong,1.0,0.18308791521622758,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0054,When did Caroline draw a self-portrait?,The week before 23 August 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.19132457051824925,0.269231
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0055,What subject have Caroline and Melanie both painted?,Sunsets,pottery,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1738602527445799,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0056,What symbols are important to Caroline?,"Rainbow flag, transgender symbol",cross and heart,False,False,item_name,item_name,False,supported_but_wrong,0.5,0.16817324912888215,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0057,When did Caroline encounter people on a hike and have a negative experience?,The week before 25 August 2023,last week,False,False,when,when,False,supported_but_wrong,1.0,0.18409733815273382,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0058,When did Melanie make a plate in pottery class?,24 August 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.18709203953393289,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0059,Would Caroline be considered religious?,"Somewhat, but not extremely religious",unknown,False,False,judgment,judgment,False,confident_selection_error,0.5,0.2007305059516117,0.511568
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0060,What instruments does Melanie play?,clarinet and violin,none,False,False,item_name,item_name,False,confident_selection_error,1.0,0.467550888631883,0.20000000000000007
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0061,What musical artists/bands has Melanie seen?,"Summer Sounds, Matt Patterson",Matt Patterson,True,False,person_name,person_name,False,correct,0.5,0.47653575299404355,1.698113
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0062,When did Melanie go to the park?,27 August 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.21668787576689705,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0063,When is Caroline's youth center putting on a talent show?,September 2023,unknown,False,False,when,when,False,confident_selection_error,1.0,0.19624775749161721,0.255556
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0064,"Would Melanie likely enjoy the song ""The Four Seasons"" by Vivaldi?",Yes; it's classical music,unknown,False,False,judgment,judgment,False,retrieval_miss,0.0,0.21448370094313543,0.505155
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0065,What are some changes Caroline has faced during her transition journey?,"Changes to her body, losing unsupportive friends",transitioning three years ago,False,False,generic,generic,False,retrieval_miss,0.0,0.17267115599460625,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0066,What does Melanie do with her family on hikes?,"Roast marshmallows, tell stories",hiking and exploring the forest,False,False,generic,generic,False,supported_but_wrong,0.5,0.182890087691466,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0067,When did Caroline go biking with friends?,The weekend before 13 September 2023,last weekend,False,False,when,when,False,supported_but_wrong,1.0,0.19684373144875886,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0068,How long has Melanie been practicing art?,Since 2016,a few weeks,False,False,duration,duration,False,supported_but_wrong,1.0,0.20666093125273982,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0069,What personality traits might Melanie say Caroline has?,"Thoughtful, authentic, driven",courageous,False,False,generic,generic,False,retrieval_miss,0.0,0.17331405364845556,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0070,What transgender-specific events has Caroline attended?,"Poetry reading, conference",LGBTQ conference,False,False,event_name,event_name,False,supported_but_wrong,0.5,0.16729549437535715,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0071,What book did Melanie read from Caroline's suggestion?,"""Becoming Nicole""",unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.3285580846079205,0.13931300000000002
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0072,When did Melanie's friend adopt a child?,2022,last year,False,False,when,when,False,supported_but_wrong,1.0,0.21237915839450283,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0073,When did Melanie get hurt?,September 2023,when we got into the accident,False,False,when,when,False,supported_but_wrong,1.0,0.1980519215226315,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0074,When did Melanie's family go on a roadtrip?,The weekend before 20 October 2023,this past weekend,False,False,when,when,False,supported_but_wrong,1.0,0.20026986516796133,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0075,How many children does Melanie have?,3,two,False,False,quantity,quantity,False,retrieval_miss,0.0,0.18723795781953806,0.0566040000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0076,When did Melanie go on a hike after the roadtrip?,19 October 2023,unknown,False,False,when,when,False,supported_but_wrong,1.0,0.18660747406142159,0.10699599999999998
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0077,Would Melanie go on another roadtrip soon?,Likely no; since this one went badly,just finished another painting like,False,False,judgment,judgment,False,supported_but_wrong,1.0,0.18771531702011263,0.055776999999999965
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0078,What items has Melanie bought?,"Figurines, shoes","wooden dolls, pottery",False,False,item_name,item_name,False,supported_but_wrong,0.5,0.1823004482138412,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0079,When did Caroline pass the adoption interview?,The Friday before 22 October 2023,last Friday,False,False,when,when,False,supported_but_wrong,1.0,0.20769658966095825,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0080,When did Melanie buy the figurines?,21 October 2023,yesterday,False,False,when,when,False,supported_but_wrong,1.0,0.20760651438600822,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0081,Would Caroline want to move back to her home country soon?,No; she's in the process of adopting children.,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.20892336713760226,0.562914
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0082,What did the charity race raise awareness for?,mental health,mental health,True,True,generic,generic,False,correct,1.0,0.4333987553190804,1.805593
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0083,What did Melanie realize after the charity race?,self-care is important,self-care is really important,False,False,generic,generic,False,supported_but_wrong,1.0,0.20989459072143798,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0084,How does Melanie prioritize self-care?,"by carving out some me-time each day for activities like running, reading, or playing the violin",Taking care,False,False,generic,generic,False,confident_selection_error,1.0,0.2696993346834443,0.4093530000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0085,What are Caroline's plans for the summer?,researching adoption agencies,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21455840519669134,0.799544
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0086,What type of individuals does the adoption agency Caroline is considering support?,LGBTQ+ individuals,children who need it,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1781613324139398,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0087,Why did Caroline choose the adoption agency?,because of their inclusivity and support for LGBTQ+ individuals,to give all my love to a child,False,False,generic,generic,False,supported_but_wrong,1.0,0.16699605389979594,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0088,What is Caroline excited about in the adoption process?,creating a family for kids who need one,having a family,False,False,generic,generic,False,confident_selection_error,1.0,0.549833997312478,0.20000000000000007
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0089,What does Melanie think about Caroline's decision to adopt?,she thinks Caroline is doing something amazing and will be an awesome mom,I'm so happy for you,False,False,generic,generic,False,supported_but_wrong,1.0,0.5498339973124778,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0090,How long have Mel and her husband been married?,Mel and her husband have been married for 5 years.,unknown,False,False,duration,duration,False,retrieval_miss,0.0,0.2119662766401336,0.166667
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0091,What does Caroline's necklace symbolize?,"love, faith, and strength","love, faith and strength",True,True,generic,generic,False,correct,1.0,0.21199315049469142,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0092,What country is Caroline's grandma from?,Sweden,Sweden,True,True,where,where,False,correct,1.0,0.4730549049069009,1.943413
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0093,What was grandma's gift to Caroline?,necklace,necklace,True,True,generic,generic,False,correct,1.0,0.4318827398507461,1.837838
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0094,What is Melanie's hand-painted bowl a reminder of?,art and self-expression,family love,False,False,generic,generic,False,supported_but_wrong,1.0,0.2027846382633837,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0095,What did Melanie and her family do while camping?,"explored nature, roasted marshmallows, and went on a hike",quiet weekend after we went camping,False,False,generic,generic,False,supported_but_wrong,1.0,0.26421510908504764,0.10080699999999987
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0096,What kind of counseling and mental health services is Caroline interested in pursuing?,"working with trans people, helping them accept themselves and supporting their mental health",counseling or mental health work more,False,False,item_name,item_name,False,confident_selection_error,1.0,0.32773463120770274,1.1003859999999999
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0097,What workshop did Caroline attend recently?,LGBTQ+ counseling workshop,pottery workshop,False,False,event_name,event_name,False,retrieval_miss,0.0,0.19467344685549082,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0098,What was discussed in the LGBTQ+ counseling workshop?,therapeutic methods and how to best work with trans people,counseling and mental health,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.15793801217886277,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0099,What motivated Caroline to pursue counseling?,"her own journey and the support she received, and how counseling improved her life",talking to the community,False,False,generic,generic,False,supported_but_wrong,1.0,0.549833997312478,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0100,What kind of place does Caroline want to create for people?,a safe and inviting place for people to grow,a home,False,False,item_name,item_name,False,retrieval_miss,0.0,0.17676107576624614,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0101,Did Melanie make the black and white bowl in the photo?,Yes,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.19019956993944287,0.28227599999999997
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0102,What kind of books does Caroline have in her library?,"kids' books - classics, stories from different cultures, educational books",unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.22181433026795266,0.842105
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0103,What was Melanie's favorite book from her childhood?,"""Charlotte's Web""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.5344289060869171,0.831081
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0104,What book did Caroline recommend to Melanie?,"""Becoming Nicole""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.561416675720401,0.24691399999999997
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0105,"What did Caroline take away from the book ""Becoming Nicole""?",Lessons on self-acceptance and finding support,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.520821285372743,0.08333299999999999
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0106,What are the new shoes that Melanie got used for?,Running,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17049607403357286,0.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0107,What is Melanie's reason for getting into running?,To de-stress and clear her mind,taking care of our minds,False,False,generic,generic,False,supported_but_wrong,1.0,0.2067454571465706,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0108,What does Melanie say running has been great for?,Her mental health,really rewarding,False,False,generic,generic,False,confident_selection_error,1.0,0.549833997312478,0.2
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0109,What did Mel and her kids make during the pottery workshop?,pots,their own pots,True,False,event_name,event_name,False,correct,1.0,0.18533963333685913,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0110,What kind of pot did Mel and her kids make with clay?,a cup with a dog face on it,pots,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.19424812050798418,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0111,What creative project do Mel and her kids do together besides pottery?,painting,making their own pots,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.1957081038864005,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0112,What did Mel and her kids paint in their latest project in July 2023?,a sunset with a palm tree,a cup with a dog face on it,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.19029999871549924,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0113,What did Caroline see at the council meeting for adoption?,many people wanting to create loving homes for children in need,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.1970820864878089,0.563153
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0114,What do sunflowers represent according to Caroline?,warmth and happiness,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.18589218382907793,0.37168100000000004
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0115,Why are flowers important to Melanie?,They remind her to appreciate the small moments and were a part of her wedding decor,They're relaxing and creative,False,False,generic,generic,False,supported_but_wrong,1.0,0.18793994044261536,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0116,What inspired Caroline's painting for the art show?,visiting an LGBTQ center and wanting to capture unity and strength,transgender stories,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.16035876578770814,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0117,How often does Melanie go to the beach with her kids?,once or twice a year,never,False,False,generic,generic,False,supported_but_wrong,1.0,0.21532041832042795,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0118,What did Melanie and her family see during their camping trip last year?,Perseid meteor shower,the forest and hiking,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.17680384801629961,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0119,How did Melanie feel while watching the meteor shower?,in awe of the universe,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18505279342199632,0.333333
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0120,Whose birthday did Melanie celebrate recently?,Melanie's daughter,my daughter's birthday,False,False,generic,generic,False,supported_but_wrong,1.0,0.1974602087481563,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0121,Who performed at the concert at Melanie's daughter's birthday?,Matt Patterson,Matt Patterson,True,True,person_name,person_name,False,correct,1.0,0.4676007728150323,1.8442910000000001
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0122,Why did Melanie choose to use colors and patterns in her pottery project?,She wanted to catch the eye and make people smile.,relaxing and creative,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.17797419230259415,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0123,What pet does Caroline have?,guinea pig,guinea pig,True,True,item_name,item_name,False,correct,1.0,0.4117204007412631,1.64381
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0124,What pets does Melanie have?,Two cats and a dog,kids,False,False,generic,generic,False,supported_but_wrong,1.0,0.21946716212192022,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0125,Where did Oliver hide his bone once?,In Melanie's slipper,unknown,False,False,where,where,False,confident_selection_error,1.0,0.27271606737744153,0.9413
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0126,What activity did Caroline used to do with her dad?,Horseback riding,biking,False,False,activity_list,activity_list,False,supported_but_wrong,1.0,0.2757871216010455,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0127,What did Caroline make for a local church?,a stained glass window,unknown,False,False,generic,generic,False,confident_selection_error,1.0,1.0,0.375
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0128,What did Caroline find in her neighborhood during her walk?,a rainbow sidewalk,a group of religious conservatives,False,False,generic,generic,False,supported_but_wrong,1.0,0.19775779860422227,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0129,Which song motivates Caroline to be courageous?,Brave by Sara Bareilles,none,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.20230002387595816,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0130,Which  classical musicians does Melanie enjoy listening to?,Bach and Mozart,Matt Patterson,False,False,person_name,person_name,False,retrieval_miss,0.0,0.3437495135664348,0.808824
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0131,Who is Melanie a fan of in terms of modern music?,Ed Sheeran,Matt Patterson,False,False,person_name,person_name,False,retrieval_miss,0.0,0.3847818437869864,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0132,How long has Melanie been creating art?,7 years,a few weeks ago,False,False,duration,duration,False,supported_but_wrong,1.0,0.20776847790226813,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,conv-26_qa0133,What precautionary sign did Melanie see at the café?,A sign stating that someone is not being able to leave,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1794480804192879,0.36111099999999996
