benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0068,How long has Melanie been practicing art?,Since 2016,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.21327534032016254,0.814371
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0069,What personality traits might Melanie say Caroline has?,"Thoughtful, authentic, driven",empathetic and supportive,False,False,generic,generic,False,retrieval_miss,0.0,0.17331405364845556,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0070,What transgender-specific events has Caroline attended?,"Poetry reading, conference","LGBTQ pride event, an LGBTQ+ pride parade",False,False,event_name,event_name,False,supported_but_wrong,0.5,0.16729549437535715,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0071,What book did Melanie read from Caroline's suggestion?,"""Becoming Nicole""",unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.3285580846079205,0.13931300000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0072,When did Melanie's friend adopt a child?,2022,21 October 2023,False,False,when,when,False,confident_selection_error,1.0,0.2398647826689038,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0073,When did Melanie get hurt?,September 2023,September 2023,True,True,when,when,False,correct,1.0,0.2549048625198024,0.570833
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0074,When did Melanie's family go on a roadtrip?,The weekend before 20 October 2023,19 October 2023,False,False,when,when,False,confident_selection_error,1.0,0.24434529086251763,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0075,How many children does Melanie have?,3,two,False,False,quantity,quantity,False,retrieval_miss,0.0,0.18723795781953806,0.0566040000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0076,When did Melanie go on a hike after the roadtrip?,19 October 2023,19 October 2023,True,True,when,when,False,correct,1.0,0.2364563872668075,0.406996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0077,Would Melanie go on another roadtrip soon?,Likely no; since this one went badly,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.22004881821089994,0.856574
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0078,What items has Melanie bought?,"Figurines, shoes","wooden dolls, a bowl with a colorful design, a pottery project (bowl), a plate with a bunch of flowers",False,False,item_name,item_name,False,supported_but_wrong,0.5,0.1823004482138412,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0079,When did Caroline pass the adoption interview?,The Friday before 22 October 2023,The Friday before 22 October 2023,True,True,when,when,False,correct,1.0,0.2525062286420253,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0080,When did Melanie buy the figurines?,21 October 2023,21 October 2023,True,True,when,when,False,correct,1.0,0.25240759582772343,0.30000000000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0081,Would Caroline want to move back to her home country soon?,No; she's in the process of adopting children.,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.20892336713760226,0.562914
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0082,What did the charity race raise awareness for?,mental health,mental health,True,True,generic,generic,False,correct,1.0,0.4333987553190804,1.805593
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0083,What did Melanie realize after the charity race?,self-care is important,self-care is really important,False,False,generic,generic,False,supported_but_wrong,1.0,0.20989459072143798,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0084,How does Melanie prioritize self-care?,"by carving out some me-time each day for activities like running, reading, or playing the violin","carving out some me-time each day for running, reading, or playing the violin",True,False,generic,generic,False,correct,1.0,0.4280877851456304,1.590647
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0085,What are Caroline's plans for the summer?,researching adoption agencies,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21455840519669134,0.799544
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0086,What type of individuals does the adoption agency Caroline is considering support?,LGBTQ+ individuals,kids who need it,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1781613324139398,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0087,Why did Caroline choose the adoption agency?,because of their inclusivity and support for LGBTQ+ individuals,to become a mom and give all her love to a child,False,False,generic,generic,False,supported_but_wrong,1.0,0.16699605389979594,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0088,What is Caroline excited about in the adoption process?,creating a family for kids who need one,creating a safe and loving home for kids who need it,False,False,generic,generic,False,confident_selection_error,1.0,0.549833997312478,0.20000000000000007
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0089,What does Melanie think about Caroline's decision to adopt?,she thinks Caroline is doing something amazing and will be an awesome mom,She thinks it's awesome and a loving way to build a family.,False,False,generic,generic,False,supported_but_wrong,1.0,0.5498339973124778,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0090,How long have Mel and her husband been married?,Mel and her husband have been married for 5 years.,unknown,False,False,duration,duration,False,retrieval_miss,0.0,0.2119662766401336,0.166667
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0091,What does Caroline's necklace symbolize?,"love, faith, and strength","love, faith and strength",True,True,generic,generic,False,correct,1.0,0.21199315049469142,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0092,What country is Caroline's grandma from?,Sweden,Sweden,True,True,where,where,False,correct,1.0,0.4730549049069009,1.943413
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0093,What was grandma's gift to Caroline?,necklace,necklace,True,True,generic,generic,False,correct,1.0,0.4318827398507461,1.837838
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0094,What is Melanie's hand-painted bowl a reminder of?,art and self-expression,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.20825742649559972,0.574713
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0095,What did Melanie and her family do while camping?,"explored nature, roasted marshmallows, and went on a hike",roasted marshmallows and shared stories around the campfire,False,False,generic,generic,False,supported_but_wrong,1.0,0.1787222935766974,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0096,What kind of counseling and mental health services is Caroline interested in pursuing?,"working with trans people, helping them accept themselves and supporting their mental health",working with those with similar issues,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.15664480389800234,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0097,What workshop did Caroline attend recently?,LGBTQ+ counseling workshop,unknown,False,False,event_name,event_name,False,retrieval_miss,0.0,0.19791367505012855,0.38785000000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0098,What was discussed in the LGBTQ+ counseling workshop?,therapeutic methods and how to best work with trans people,unknown,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.1535619818030621,0.18439700000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0099,What motivated Caroline to pursue counseling?,"her own journey and the support she received, and how counseling improved her life",wanting to help people and make a positive impact,False,False,generic,generic,False,supported_but_wrong,1.0,0.549833997312478,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0100,What kind of place does Caroline want to create for people?,a safe and inviting place for people to grow,a safe and loving home,False,False,item_name,item_name,False,retrieval_miss,0.0,0.17676107576624614,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0101,Did Melanie make the black and white bowl in the photo?,Yes,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.19019956993944287,0.28227599999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0102,What kind of books does Caroline have in her library?,"kids' books - classics, stories from different cultures, educational books",books and toys,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.21317128283831346,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0103,What was Melanie's favorite book from her childhood?,"""Charlotte's Web""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.5344289060869171,0.831081
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0104,What book did Caroline recommend to Melanie?,"""Becoming Nicole""",unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.561416675720401,0.24691399999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0105,"What did Caroline take away from the book ""Becoming Nicole""?",Lessons on self-acceptance and finding support,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.520821285372743,0.08333299999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0106,What are the new shoes that Melanie got used for?,Running,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.17049607403357286,0.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0107,What is Melanie's reason for getting into running?,To de-stress and clear her mind,to take care of her mind and practice self-care,False,False,generic,generic,False,supported_but_wrong,1.0,0.2067454571465706,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0108,What does Melanie say running has been great for?,Her mental health,self-care,False,False,generic,generic,False,confident_selection_error,1.0,0.549833997312478,0.2
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0109,What did Mel and her kids make during the pottery workshop?,pots,pots,True,True,event_name,event_name,False,correct,1.0,0.18533963333685913,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0110,What kind of pot did Mel and her kids make with clay?,a cup with a dog face on it,up,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.196521395949814,0.12830199999999992
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0111,What creative project do Mel and her kids do together besides pottery?,painting,painting,True,True,title_or_name,title_or_name,False,correct,1.0,0.1957081038864005,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0112,What did Mel and her kids paint in their latest project in July 2023?,a sunset with a palm tree,a painting of a sunset with a palm tree,True,False,title_or_name,title_or_name,False,correct,1.0,0.19029999871549924,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0113,What did Caroline see at the council meeting for adoption?,many people wanting to create loving homes for children in need,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.1970820864878089,0.563153
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0114,What do sunflowers represent according to Caroline?,warmth and happiness,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.18589218382907793,0.37168100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0115,Why are flowers important to Melanie?,They remind her to appreciate the small moments and were a part of her wedding decor,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.18948377913806272,0.29807700000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0116,What inspired Caroline's painting for the art show?,visiting an LGBTQ center and wanting to capture unity and strength,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.15636518042041628,0.06591800000000003
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0117,How often does Melanie go to the beach with her kids?,once or twice a year,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.2246642481345192,0.8760330000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0118,What did Melanie and her family see during their camping trip last year?,Perseid meteor shower,forest and hiking,False,False,event_name,event_name,False,supported_but_wrong,1.0,0.17680384801629961,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0119,How did Melanie feel while watching the meteor shower?,in awe of the universe,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.18505279342199632,0.333333
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0120,Whose birthday did Melanie celebrate recently?,Melanie's daughter,daughter,False,False,generic,generic,False,supported_but_wrong,1.0,0.1974602087481563,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0121,Who performed at the concert at Melanie's daughter's birthday?,Matt Patterson,Matt Patterson,True,True,person_name,person_name,False,correct,1.0,0.4676007728150323,1.8442910000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0122,Why did Melanie choose to use colors and patterns in her pottery project?,She wanted to catch the eye and make people smile.,to catch the eye and make people smile,True,False,title_or_name,title_or_name,False,correct,1.0,0.17797419230259415,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0123,What pet does Caroline have?,guinea pig,guinea pig,True,True,item_name,item_name,False,correct,1.0,0.4117204007412631,1.64381
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0124,What pets does Melanie have?,Two cats and a dog,a cat named Bailey and a dog named Oliver,False,False,generic,generic,False,supported_but_wrong,1.0,0.21946716212192022,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0125,Where did Oliver hide his bone once?,In Melanie's slipper,unknown,False,False,where,where,False,confident_selection_error,1.0,0.27271606737744153,0.9413
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0126,What activity did Caroline used to do with her dad?,Horseback riding,unknown,False,False,activity_list,activity_list,False,confident_selection_error,1.0,0.31178042326008837,0.627249
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0127,What did Caroline make for a local church?,a stained glass window,unknown,False,False,generic,generic,False,confident_selection_error,1.0,1.0,0.375
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0128,What did Caroline find in her neighborhood during her walk?,a rainbow sidewalk,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.201822331331585,0.292929
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0129,Which song motivates Caroline to be courageous?,Brave by Sara Bareilles,unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.2076335161753869,0.403226
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0130,Which  classical musicians does Melanie enjoy listening to?,Bach and Mozart,unknown,False,False,person_name,person_name,False,retrieval_miss,0.0,0.19560242906387068,0.17647100000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0131,Who is Melanie a fan of in terms of modern music?,Ed Sheeran,Matt Patterson,False,False,person_name,person_name,False,retrieval_miss,0.0,0.3847818437869864,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0132,How long has Melanie been creating art?,7 years,unknown,False,False,duration,duration,False,confident_selection_error,1.0,0.2147180939334111,0.83213
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0133,What precautionary sign did Melanie see at the café?,A sign stating that someone is not being able to leave,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1794480804192879,0.36111099999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0134,What advice does Caroline give for getting started with adoption?,"Do research, find an adoption agency or lawyer, gather necessary documents, and prepare emotionally.",find an adoption agency,False,False,generic,generic,False,confident_selection_error,1.0,0.26485951517797834,0.5005649999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0135,What setback did Melanie face in October 2023?,She got hurt and had to take a break from pottery.,her son got into an accident during a roadtrip,False,False,generic,generic,False,supported_but_wrong,1.0,0.20978031995920363,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0136,What does Melanie do to keep herself busy during her pottery break?,Read a book and paint.,making pottery,False,False,generic,generic,False,supported_but_wrong,1.0,0.17894124242262893,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0137,"What painting did Melanie show to Caroline on October 13, 2023?",A painting inspired by sunsets with a pink sky.,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.15608557526529246,0.10600200000000004
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0138,"What kind of painting did Caroline share with Melanie on October 13, 2023?",An abstract painting with blue streaks on a wall.,a painting of a sunset on a small easel,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1812161380467612,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0139,What was the poetry reading that Caroline attended about?,It was a transgender poetry reading where transgender people shared their stories.,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.17896266389257132,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0140,What did the posters at the poetry reading say?,"""Trans Lives Matter""",unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1456090982002002,0.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0141,What does Caroline's drawing symbolize for her?,Freedom and being true to herself.,unknown,False,False,generic,generic,False,retrieval_miss,0.0,0.1604903892455495,0.18125000000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0142,How do Melanie and Caroline describe their journey through life together?,An ongoing adventure of learning and growing.,"They describe their journey through sharing personal experiences, supporting each other's goals, and discussing challenges and growth.",False,False,generic,generic,False,retrieval_miss,0.0,0.18471750052275487,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0143,What happened to Melanie's son on their road trip?,He got into an accident,got into an accident,True,False,event_name,event_name,False,correct,1.0,0.2169462588976879,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0144,How did Melanie's son handle the accident?,He was scared but reassured by his family,he was okay,False,False,generic,generic,False,supported_but_wrong,1.0,0.21636105324973562,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0145,How did Melanie feel about her family after the accident?,They are important and mean the world to her,"After the accident, Melanie felt that family was super important and she needed them.",False,False,generic,generic,False,supported_but_wrong,1.0,0.2103703285907491,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0146,How did Melanie's children handle the accident?,They were scared but resilient,They were scared,False,False,generic,generic,False,supported_but_wrong,1.0,0.21525694276030857,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0147,How did Melanie feel after the accident?,Grateful and thankful for her family,scared,False,False,generic,generic,False,supported_but_wrong,1.0,0.20236012622594418,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0148,What was Melanie's reaction to her children enjoying the Grand Canyon?,She was happy and thankful,They enjoyed it,False,False,generic,generic,False,supported_but_wrong,1.0,0.20120702921066977,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0149,What do Melanie's family give her?,Strength and motivation,support,False,False,generic,generic,False,supported_but_wrong,1.0,0.17825760231192037,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0150,How did Melanie feel about her family supporting her?,She appreciated them a lot,cherish,False,False,generic,generic,False,supported_but_wrong,1.0,0.19429899364341013,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0151,What did Melanie do after the road trip to relax?,Went on a nature walk or hike,"carved out some me-time each day - running, reading, or playing her violin",False,False,event_name,event_name,False,supported_but_wrong,1.0,0.17826684458872222,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0152,What did Caroline realize after her charity race?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21863071034846293,0.696653
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0153,What are Melanie's plans for the summer with respect to adoption?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.194584215951741,0.505717
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0154,What type of individuals does the adoption agency Melanie is considering support?,,unknown,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.17461040942374528,0.07626299999999997
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0155,Why did Melanie choose the adoption agency?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.1611669976182644,0.015625
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0156,What is Melanie excited about in her adoption process?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.0,
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0157,What does Melanie's necklace symbolize?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21855627635916747,0.841828
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0158,What country is Melanie's grandma from?,,unknown,False,False,where,where,False,confident_selection_error,1.0,0.24384209004939458,0.90493
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0159,What was grandma's gift to Melanie?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21206104041872464,0.773585
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0160,What was grandpa's gift to Caroline?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21853104909530988,0.77931
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0161,What is Caroline's hand-painted bowl a reminder of?,,art and self-expression,False,False,generic,generic,False,supported_but_wrong,1.0,0.20497932406938033,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0162,What did Caroline and her family do while camping?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.1776263476343552,0.17342100000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0163,What kind of counseling and mental health services is Melanie interested in pursuing?,,unknown,False,False,item_name,item_name,False,supported_but_wrong,1.0,0.1485777599507784,0.06581099999999995
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0164,What kind of counseling workshop did Melanie attend recently?,,unknown,False,False,item_name,item_name,False,confident_selection_error,1.0,0.16738164569357666,0.274648
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0165,What motivated Melanie to pursue counseling?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.0,
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0166,What kind of place does Melanie want to create for people?,,unknown,False,False,item_name,item_name,False,retrieval_miss,0.0,0.18209501452319132,0.15035299999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0167,Did Caroline make the black and white bowl in the photo?,No,unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.19083948182785263,0.324427
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0168,What are the new shoes that Caroline got used for?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.1747228202245281,0.333333
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0169,What is Caroline's reason for getting into running?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.1995486797041736,0.49622200000000005
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0170,What does Caroline say running has been great for?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,1.0,0.198142
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0171,What did Melanie see at the council meeting for adoption?,,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.19842311171088958,0.589147
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0172,What inspired Melanie's painting for the art show?,,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.14705843354022688,0.07130999999999998
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0173,What inspired Caroline's sculpture for the art show?,,unknown,False,False,title_or_name,title_or_name,False,supported_but_wrong,1.0,0.17209125494975602,0.11312199999999994
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0174,How often does Caroline go to the beach with her kids?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.21262150846327255,0.7385740000000001
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0175,What did Caroline and her family see during their camping trip last year?,,unknown,False,False,event_name,event_name,False,confident_selection_error,1.0,0.17481236428587263,0.21329900000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0176,How did Caroline feel while watching the meteor shower?,,unknown,False,False,generic,generic,False,supported_but_wrong,1.0,0.17025067699432794,0.18604699999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0177,Why did Caroline choose to use colors and patterns in her pottery project?,,unknown,False,False,title_or_name,title_or_name,False,confident_selection_error,1.0,0.17490692015288287,0.43923199999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0178,Is Oscar Melanie's pet?,No,no,True,True,judgment,judgment,False,correct,1.0,0.21279183092711254,0.19999999999999996
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0179,Where did Oscar hide his bone once?,,unknown,False,False,where,where,False,confident_selection_error,1.0,0.2737918025416079,0.935897
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0180,What activity did Melanie used to do with her dad?,,unknown,False,False,activity_list,activity_list,False,confident_selection_error,1.0,0.2859228697254008,0.6552709999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0181,What did Melanie make for a local church?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,1.0,0.926316
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0182,What did Melanie find in her neighborhood during her walk?,,unknown,False,False,generic,generic,False,confident_selection_error,1.0,0.16656650991782956,0.24031000000000002
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0183,Which song motivates Melanie to be courageous?,,unknown,False,False,title_or_name,title_or_name,False,retrieval_miss,0.0,0.19356984104317215,0.5941179999999999
locomo,hybrid_bge_m3_rerank,reader_qwen25_14b_instruct,conv-26_qa0184,What type of instrument does Caroline play?,,piano,False,False,item_name,item_name,False,retrieval_miss,0.0,0.19297927568174925,0.19999999999999996
