benchmark,variant,method,question_bucket,num_queries,num_failures,accuracy,failure_rate
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,item_name,182,164,0.098901,0.901099
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,item_name:comparative,1,0,1.0,0.0
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,judgment,44,36,0.181818,0.818182
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,judgment:comparative,5,1,0.8,0.2
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,person_name,52,47,0.096154,0.903846
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,pet_name,12,6,0.5,0.5
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,preference_choice:comparative,2,0,1.0,0.0
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,price,2,1,0.5,0.5
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,quantity,37,34,0.081081,0.918919
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,status,1,1,0.0,1.0
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,title_or_name,160,132,0.175,0.825
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,when,271,176,0.350554,0.649446
locomo,hybrid_bge_m3,proposed_learned_direct_valid_resolver,where,91,66,0.274725,0.725275
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,activity_list,44,44,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,breed,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,color,4,4,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,duration,35,33,0.057143,0.942857
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,event_name,89,88,0.011236,0.988764
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,field,2,2,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,generic,876,874,0.002283,0.997717
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,generic:comparative,3,3,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,group_name,53,52,0.018868,0.981132
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,item_name,182,181,0.005495,0.994505
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,item_name:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,judgment,44,44,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,judgment:comparative,5,5,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,person_name,52,52,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,pet_name,12,12,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,preference_choice:comparative,2,2,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,price,2,2,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,quantity,37,37,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,status,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,title_or_name,160,155,0.03125,0.96875
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,when,271,271,0.0,1.0
locomo,hybrid_bge_m3,reader_llama31_8b_instruct,where,91,90,0.010989,0.989011
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,activity_list,44,43,0.022727,0.977273
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,breed,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,color,4,4,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,duration,35,35,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,event_name,89,89,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,field,2,2,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,generic,876,873,0.003425,0.996575
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,generic:comparative,3,3,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,group_name,53,52,0.018868,0.981132
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,item_name,182,181,0.005495,0.994505
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,item_name:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,judgment,44,43,0.022727,0.977273
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,judgment:comparative,5,5,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,person_name,52,52,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,pet_name,12,12,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,preference_choice:comparative,2,2,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,price,2,2,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,quantity,37,37,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,status,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,title_or_name,160,153,0.04375,0.95625
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,when,271,271,0.0,1.0
locomo,hybrid_bge_m3,reader_qwen25_7b_instruct,where,91,90,0.010989,0.989011
locomo,hybrid_bge_m3,retrieval_only_baseline,activity_list,44,37,0.159091,0.840909
locomo,hybrid_bge_m3,retrieval_only_baseline,breed,1,1,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,color,4,4,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,duration,35,32,0.085714,0.914286
locomo,hybrid_bge_m3,retrieval_only_baseline,event_name,89,79,0.11236,0.88764
locomo,hybrid_bge_m3,retrieval_only_baseline,field,2,1,0.5,0.5
locomo,hybrid_bge_m3,retrieval_only_baseline,generic,876,843,0.037671,0.962329
locomo,hybrid_bge_m3,retrieval_only_baseline,generic:comparative,3,1,0.666667,0.333333
locomo,hybrid_bge_m3,retrieval_only_baseline,group_name,53,50,0.056604,0.943396
locomo,hybrid_bge_m3,retrieval_only_baseline,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,item_name,182,164,0.098901,0.901099
locomo,hybrid_bge_m3,retrieval_only_baseline,item_name:comparative,1,0,1.0,0.0
locomo,hybrid_bge_m3,retrieval_only_baseline,judgment,44,36,0.181818,0.818182
locomo,hybrid_bge_m3,retrieval_only_baseline,judgment:comparative,5,2,0.6,0.4
locomo,hybrid_bge_m3,retrieval_only_baseline,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,person_name,52,48,0.076923,0.923077
locomo,hybrid_bge_m3,retrieval_only_baseline,pet_name,12,7,0.416667,0.583333
locomo,hybrid_bge_m3,retrieval_only_baseline,preference_choice:comparative,2,0,1.0,0.0
locomo,hybrid_bge_m3,retrieval_only_baseline,price,2,1,0.5,0.5
locomo,hybrid_bge_m3,retrieval_only_baseline,quantity,37,33,0.108108,0.891892
locomo,hybrid_bge_m3,retrieval_only_baseline,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,status,1,1,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3,retrieval_only_baseline,title_or_name,160,135,0.15625,0.84375
locomo,hybrid_bge_m3,retrieval_only_baseline,when,271,197,0.273063,0.726937
locomo,hybrid_bge_m3,retrieval_only_baseline,where,91,66,0.274725,0.725275
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,activity_list,44,34,0.227273,0.772727
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,breed,1,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,color,4,3,0.25,0.75
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,duration,35,29,0.171429,0.828571
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,event_name,89,79,0.11236,0.88764
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,field,2,1,0.5,0.5
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,generic,876,828,0.054795,0.945205
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,generic:comparative,3,1,0.666667,0.333333
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,group_name,53,49,0.075472,0.924528
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,item_name,182,159,0.126374,0.873626
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,item_name:comparative,1,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,judgment,44,32,0.272727,0.727273
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,judgment:comparative,5,1,0.8,0.2
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,person_name,52,46,0.115385,0.884615
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,pet_name,12,8,0.333333,0.666667
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,preference_choice:comparative,2,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,price,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,quantity,37,28,0.243243,0.756757
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,status,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,title_or_name,160,125,0.21875,0.78125
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,when,271,161,0.405904,0.594096
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid,where,91,60,0.340659,0.659341
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,activity_list,44,34,0.227273,0.772727
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,breed,1,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,color,4,3,0.25,0.75
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,duration,35,29,0.171429,0.828571
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,event_name,89,79,0.11236,0.88764
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,field,2,1,0.5,0.5
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,generic,876,828,0.054795,0.945205
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,generic:comparative,3,1,0.666667,0.333333
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,group_name,53,49,0.075472,0.924528
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,item_name,182,159,0.126374,0.873626
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,item_name:comparative,1,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,judgment,44,33,0.25,0.75
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,judgment:comparative,5,1,0.8,0.2
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,person_name,52,45,0.134615,0.865385
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,pet_name,12,8,0.333333,0.666667
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,preference_choice:comparative,2,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,price,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,quantity,37,30,0.189189,0.810811
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,status,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,title_or_name,160,129,0.19375,0.80625
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,when,271,159,0.413284,0.586716
locomo,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,where,91,59,0.351648,0.648352
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,activity_list,44,43,0.022727,0.977273
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,breed,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,color,4,4,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,duration,35,35,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,event_name,89,88,0.011236,0.988764
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,field,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,generic,876,870,0.006849,0.993151
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,generic:comparative,3,3,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,group_name,53,52,0.018868,0.981132
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,item_name,182,182,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,item_name:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,judgment,44,44,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,judgment:comparative,5,5,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,person_name,52,50,0.038462,0.961538
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,pet_name,12,12,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,preference_choice:comparative,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,price,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,quantity,37,37,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,status,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,title_or_name,160,157,0.01875,0.98125
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,when,271,271,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,where,91,91,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,activity_list,44,43,0.022727,0.977273
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,breed,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,color,4,4,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,duration,35,35,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,event_name,89,89,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,field,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,generic,876,869,0.007991,0.992009
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,generic:comparative,3,3,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,group_name,53,53,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,item_name,182,182,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,item_name:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,judgment,44,44,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,judgment:comparative,5,4,0.2,0.8
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,person_name,52,50,0.038462,0.961538
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,pet_name,12,12,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,preference_choice:comparative,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,price,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,quantity,37,37,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,status,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,title_or_name,160,158,0.0125,0.9875
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,when,271,271,0.0,1.0
locomo,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,where,91,90,0.010989,0.989011
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,activity_list,44,35,0.204545,0.795455
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,breed,1,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,color,4,3,0.25,0.75
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,degree,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,duration,35,29,0.171429,0.828571
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,event_name,89,79,0.11236,0.88764
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,field,2,1,0.5,0.5
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,generic,876,829,0.053653,0.946347
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,generic:comparative,3,1,0.666667,0.333333
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,group_name,53,49,0.075472,0.924528
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,identity,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,item_name,182,159,0.126374,0.873626
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,item_name:comparative,1,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,judgment,44,33,0.25,0.75
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,judgment:comparative,5,2,0.6,0.4
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,occupation,3,3,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,person_name,52,46,0.115385,0.884615
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,pet_name,12,9,0.25,0.75
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,preference_choice:comparative,2,0,1.0,0.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,price,2,2,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,quantity,37,29,0.216216,0.783784
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,quantity:comparative,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,ratio,12,12,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,status,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,time_of_day,1,1,0.0,1.0
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,title_or_name,160,127,0.20625,0.79375
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,when,271,166,0.387454,0.612546
locomo,hybrid_bge_m3_rerank,retrieval_only_baseline,where,91,61,0.32967,0.67033
locomo,tfidf,proposed_learned_direct_valid,activity_list,44,36,0.181818,0.818182
locomo,tfidf,proposed_learned_direct_valid,breed,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,color,4,3,0.25,0.75
locomo,tfidf,proposed_learned_direct_valid,degree,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,duration,35,29,0.171429,0.828571
locomo,tfidf,proposed_learned_direct_valid,event_name,89,80,0.101124,0.898876
locomo,tfidf,proposed_learned_direct_valid,field,2,1,0.5,0.5
locomo,tfidf,proposed_learned_direct_valid,generic,876,832,0.050228,0.949772
locomo,tfidf,proposed_learned_direct_valid,generic:comparative,3,1,0.666667,0.333333
locomo,tfidf,proposed_learned_direct_valid,group_name,53,49,0.075472,0.924528
locomo,tfidf,proposed_learned_direct_valid,identity,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,item_name,182,160,0.120879,0.879121
locomo,tfidf,proposed_learned_direct_valid,item_name:comparative,1,0,1.0,0.0
locomo,tfidf,proposed_learned_direct_valid,judgment,44,37,0.159091,0.840909
locomo,tfidf,proposed_learned_direct_valid,judgment:comparative,5,2,0.6,0.4
locomo,tfidf,proposed_learned_direct_valid,occupation,3,3,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,person_name,52,46,0.115385,0.884615
locomo,tfidf,proposed_learned_direct_valid,pet_name,12,8,0.333333,0.666667
locomo,tfidf,proposed_learned_direct_valid,preference_choice:comparative,2,0,1.0,0.0
locomo,tfidf,proposed_learned_direct_valid,price,2,1,0.5,0.5
locomo,tfidf,proposed_learned_direct_valid,quantity,37,35,0.054054,0.945946
locomo,tfidf,proposed_learned_direct_valid,quantity:comparative,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,ratio,12,12,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,status,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,time_of_day,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid,title_or_name,160,126,0.2125,0.7875
locomo,tfidf,proposed_learned_direct_valid,when,271,170,0.372694,0.627306
locomo,tfidf,proposed_learned_direct_valid,where,91,62,0.318681,0.681319
locomo,tfidf,proposed_learned_direct_valid_resolver,activity_list,44,36,0.181818,0.818182
locomo,tfidf,proposed_learned_direct_valid_resolver,breed,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,color,4,3,0.25,0.75
locomo,tfidf,proposed_learned_direct_valid_resolver,degree,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,duration,35,28,0.2,0.8
locomo,tfidf,proposed_learned_direct_valid_resolver,event_name,89,80,0.101124,0.898876
locomo,tfidf,proposed_learned_direct_valid_resolver,field,2,1,0.5,0.5
locomo,tfidf,proposed_learned_direct_valid_resolver,generic,876,834,0.047945,0.952055
locomo,tfidf,proposed_learned_direct_valid_resolver,generic:comparative,3,1,0.666667,0.333333
locomo,tfidf,proposed_learned_direct_valid_resolver,group_name,53,49,0.075472,0.924528
locomo,tfidf,proposed_learned_direct_valid_resolver,identity,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,item_name,182,163,0.104396,0.895604
locomo,tfidf,proposed_learned_direct_valid_resolver,item_name:comparative,1,0,1.0,0.0
locomo,tfidf,proposed_learned_direct_valid_resolver,judgment,44,37,0.159091,0.840909
locomo,tfidf,proposed_learned_direct_valid_resolver,judgment:comparative,5,1,0.8,0.2
locomo,tfidf,proposed_learned_direct_valid_resolver,occupation,3,3,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,person_name,52,46,0.115385,0.884615
locomo,tfidf,proposed_learned_direct_valid_resolver,pet_name,12,8,0.333333,0.666667
locomo,tfidf,proposed_learned_direct_valid_resolver,preference_choice:comparative,2,0,1.0,0.0
locomo,tfidf,proposed_learned_direct_valid_resolver,price,2,1,0.5,0.5
locomo,tfidf,proposed_learned_direct_valid_resolver,quantity,37,34,0.081081,0.918919
locomo,tfidf,proposed_learned_direct_valid_resolver,quantity:comparative,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,ratio,12,12,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,status,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,time_of_day,1,1,0.0,1.0
locomo,tfidf,proposed_learned_direct_valid_resolver,title_or_name,160,127,0.20625,0.79375
locomo,tfidf,proposed_learned_direct_valid_resolver,when,271,168,0.380074,0.619926
